n,B,trial,greedy_score,beam_score
15,4,9,80.5463,80.5463
15,5,9,80.5463,80.5463
15,6,9,80.5463,80.5463
15,7,9,80.5463,80.5463
15,8,9,80.5463,80.5463
15,9,9,80.5463,80.5463
15,10,9,80.5463,80.5463
15,1,10,74.8321,74.8321
15,2,10,74.8321,74.8321
15,3,10,74.8321,74.8321
15,4,10,74.8321,74.8321
15,5,10,74.8321,74.8321
15,6,10,74.8321,74.8321
15,7,10,74.8321,74.8321
15,8,10,74.8321,74.8321
15,9,10,74.8321,74.8321
15,10,10,74.8321,74.8321
15,1,11,89.1449,89.1449
15,2,11,89.1449,89.1449
15,3,11,89.1449,89.1449
15,4,11,89.1449,89.1449
15,5,11,89.1449,89.1449
15,6,11,89.1449,89.1449
15,7,11,89.1449,89.1449
15,8,11,89.1449,89.1449
15,9,11,89.1449,89.1449
15,10,11,89.1449,89.1449
15,1,12,74.3658,74.3658
15,2,12,74.3658,74.3658
15,3,12,74.3658,74.3658
15,4,12,74.3658,74.3658
15,5,12,74.3658,74.3658
15,6,12,74.3658,74.3658
15,7,12,74.3658,74.3658
15,8,12,74.3658,74.3658
15,9,12,74.3658,74.3658
15,10,12,74.3658,74.3658
15,1,13,77.6119,77.6119
15,2,13,77.6119,77.6119
15,3,13,77.6119,77.6119
15,4,13,77.6119,77.6119
15,5,13,77.6119,77.6119
15,6,13,77.6119,77.6119
15,7,13,77.6119,77.6119
15,8,13,77.6119,77.6119
15,9,13,77.6119,77.6119
15,10,13,77.6119,77.6119
15,1,14,84.0323,84.0323
15,2,14,84.0323,84.0323
15,3,14,84.0323,84.0323
15,4,14,84.0323,84.0323
15,5,14,84.0323,84.0323
15,6,14,84.0323,84.0323
15,7,14,84.0323,84.0323
15,8,14,84.0323,84.0323
15,9,14,84.0323,84.0323
15,10,14,84.0323,84.0323
15,1,15,78.3448,78.3448
15,2,15,78.3448,78.3448
15,3,15,78.3448,78.3448
15,4,15,78.3448,78.3448
15,5,15,78.3448,78.3448
15,6,15,78.3448,78.3448
15,7,15,78.3448,78.3448
15,8,15,78.3448,78.3448
15,9,15,78.3448,78.3448
15,10,15,78.3448,78.3448
15,1,16,73.8348,73.8348
15,2,16,73.8348,73.8348
15,3,16,73.8348,73.8348
15,4,16,73.8348,73.8348
15,5,16,73.8348,73.8348
15,6,16,73.8348,73.8348
15,7,16,73.8348,73.8348
15,8,16,73.8348,73.8348
15,9,16,73.8348,73.8348
15,10,16,73.8348,73.8348
15,1,17,79.2888,79.2888
15,2,17,79.2888,79.2888
15,3,17,79.2888,79.2888
15,4,17,79.2888,79.2888
15,5,17,79.2888,79.2888
15,6,17,79.2888,79.2888
15,7,17,79.2888,79.2888
15,8,17,79.2888,79.2888
15,9,17,79.2888,79.2888
15,10,17,79.2888,79.2888
15,1,18,73.2058,73.2058
15,2,18,73.2058,73.2058
15,3,18,73.2058,73.2058
15,4,18,73.2058,73.2058
15,5,18,73.2058,73.2058
15,6,18,73.2058,73.2058
15,7,18,73.2058,73.2058
15,8,18,73.2058,73.2058
15,9,18,73.2058,73.2058
15,10,18,73.2058,73.2058
15,1,19,78.2041,78.2041
15,2,19,78.2041,78.2041
15,3,19,78.2041,78.2041
15,4,19,78.2041,78.2041
15,5,19,78.2041,78.2041
15,6,19,78.2041,78.2041
15,7,19,78.2041,78.2041
15,8,19,78.2041,78.2041
15,9,19,78.2041,78.2041
15,10,19,78.2041,78.2041
20,1,0,130.926,130.926
20,2,0,130.926,130.926
20,3,0,130.926,130.926
20,4,0,130.926,130.926
20,5,0,130.926,130.926
20,6,0,130.926,130.926
20,7,0,130.926,130.926
20,8,0,130.926,130.926
20,9,0,130.926,130.926
20,10,0,130.926,130.926
20,1,1,130.024,130.024
20,2,1,130.024,130.024
20,3,1,130.024,130.024
20,4,1,130.024,130.024
20,5,1,130.024,130.024
20,6,1,130.024,130.024
20,7,1,130.024,130.024
20,8,1,130.024,130.024
20,9,1,130.024,130.024
20,10,1,130.024,130.024
20,1,2,135.085,135.085
20,2,2,135.085,135.085
20,3,2,135.085,135.085
20,4,2,135.085,135.085
20,5,2,135.085,135.085
20,6,2,135.085,135.085
20,7,2,135.085,135.085
20,8,2,135.085,135.085
20,9,2,135.085,135.085
20,10,2,135.085,135.085
20,1,3,141.173,141.173
20,2,3,141.173,141.173
20,3,3,141.173,141.173
20,4,3,141.173,141.173
20,5,3,141.173,141.173
20,6,3,141.173,141.173
20,7,3,141.173,141.173
20,8,3,141.173,141.173
20,9,3,141.173,141.173
20,10,3,141.173,141.173
20,1,4,143.484,143.484
20,2,4,143.484,143.484
20,3,4,143.484,143.484
20,4,4,143.484,143.484
20,5,4,143.484,143.484
20,6,4,143.484,143.484
20,7,4,143.484,143.484
20,8,4,143.484,143.484
20,9,4,143.484,143.484
20,10,4,143.484,143.484
20,1,5,136.071,136.071
20,2,5,136.071,136.071
20,3,5,136.071,136.071
